0901;4;CHAQUETON PIEL CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-04 14:22:14.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0902;4;CHAQUETON PIEL SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-07 17:51:22.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0903;4;ABRIGO PIEL SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-07 17:52:04.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0905;4;CAZADORA PIEL CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-27 13:36:58.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0906;4;CAZADORA PIEL SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-27 13:38:04.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0907;4;PANTALON PIEL;0;0,00;0,00;N;N;N;1;1;2002-02-22 21:44:54.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0908;4;CHAQUETA PIEL SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-09 18:18:50.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0909;4;CHAQUETA PIEL CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-09 18:18:35.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0912;4;CHAQUETA PUNTO-PIEL;0;0,00;0,00;N;N;N;1;1;2001-08-17 12:30:36.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
10;2;COMPLEMENTOS;0;0,00;0,00;N;N;N;1;1;2001-08-01 20:14:48.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1001;4;CINTO CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-11 09:39:09.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1002;4;CINTO SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-11 09:39:24.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1003;4;FULAR;0;0,00;0,00;N;N;N;1;1;2001-08-11 09:40:11.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1004;4;BUFANDA;0;0,00;0,00;N;N;N;1;1;2001-08-11 09:40:31.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1005;4;PAÑUELO CUELLO;0;0,00;0,00;N;N;N;1;1;2001-09-29 13:46:11.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
1006;4;CHAL;0;0,00;0,00;N;N;N;1;1;2003-03-27 20:46:54.000;2003-03-28 14:24:06.000;12632256;NULL;NULL;S;;NULL;NULL
